Wall time,Step,Value
1618140307.7148733,100,0.14923095703125
1618140308.1700513,200,0.26031494140625
1618140308.6001048,300,0.375885009765625
1618140309.0362961,400,0.422607421875
1618140309.4828823,500,0.437713623046875
1618140309.9168687,600,0.5086669921875
1618140310.351149,700,0.52154541015625
1618140310.849189,800,0.53155517578125
1618140311.426745,900,0.53369140625
1618140311.8731046,1000,0.546661376953125
1618140312.3093543,1100,0.54827880859375
1618140312.7654307,1200,0.58770751953125
1618140313.203059,1300,0.536285400390625
1618140313.640818,1400,0.594696044921875
1618140314.0747209,1500,0.5216064453125
1618140314.5208433,1600,0.598236083984375
1618140314.9535148,1700,0.547149658203125
1618140315.384352,1800,0.539947509765625
1618140315.824277,1900,0.53375244140625
1618140316.2706215,2000,0.529205322265625
1618140316.8781035,2100,0.5340576171875
1618140317.3245342,2200,0.55120849609375
1618140317.7677402,2300,0.53436279296875
1618140318.2075074,2400,0.53057861328125
1618140318.6553297,2500,0.527679443359375
1618140319.0995228,2600,0.51544189453125
1618140319.5324142,2700,0.51678466796875
1618140319.9804578,2800,0.517059326171875
1618140320.4126787,2900,0.508575439453125
1618140320.8747895,3000,0.538299560546875
1618140321.307228,3100,0.53033447265625
1618140321.7455761,3200,0.522308349609375
1618140322.369717,3300,0.50732421875
1618140322.807507,3400,0.51995849609375
1618140323.2377284,3500,0.48516845703125
1618140323.6891894,3600,0.4766845703125
1618140324.1225882,3700,0.474029541015625
1618140324.5583355,3800,0.476043701171875
1618140324.9847121,3900,0.46771240234375
1618140325.4228556,4000,0.480316162109375
1618140325.8558502,4100,0.46484375
1618140326.2886739,4200,0.4644775390625
1618140326.752483,4300,0.466949462890625
1618140327.182836,4400,0.461181640625
1618140327.8094287,4500,0.45294189453125
1618140328.261799,4600,0.456390380859375
1618140328.7193434,4700,0.4385986328125
1618140329.153701,4800,0.423004150390625
1618140329.5938337,4900,0.467254638671875
1618140330.0336246,5000,0.444549560546875
1618140330.474146,5100,0.41522216796875
1618140330.9139426,5200,0.433746337890625
1618140331.3703375,5300,0.43341064453125
1618140331.814704,5400,0.45294189453125
1618140332.2531185,5500,0.422760009765625
1618140332.6892736,5600,0.400115966796875
1618140333.2887902,5700,0.40277099609375
1618140333.7750251,5800,0.416961669921875
1618140334.211786,5900,0.403717041015625
1618140334.6472576,6000,0.435577392578125
1618140335.0745592,6100,0.387542724609375
1618140335.5134614,6200,0.382965087890625
1618140335.959306,6300,0.370086669921875
1618140336.3946369,6400,0.384246826171875
1618140336.8321495,6500,0.36651611328125
1618140337.2640257,6600,0.39093017578125
1618140337.705718,6700,0.37579345703125
1618140338.1450572,6800,0.3721923828125
1618140338.6724997,6900,0.3603515625
1618140339.208029,7000,0.355712890625
1618140339.6545272,7100,0.34246826171875
1618140340.087667,7200,0.37103271484375
1618140340.5157578,7300,0.374542236328125
1618140340.9472852,7400,0.314910888671875
1618140341.3838851,7500,0.33953857421875
1618140341.8215606,7600,0.333770751953125
1618140342.2605057,7700,0.335784912109375
1618140342.7034197,7800,0.312347412109375
1618140343.1263027,7900,0.3216552734375
1618140343.5582557,8000,0.31085205078125
1618140344.0241375,8100,0.308258056640625
1618140344.6187568,8200,0.319915771484375
1618140345.0594568,8300,0.304840087890625
1618140345.487981,8400,0.279815673828125
1618140345.928929,8500,0.3035888671875
1618140346.3695333,8600,0.31280517578125
1618140346.7979767,8700,0.2894287109375
1618140347.2309074,8800,0.26837158203125
1618140347.6717978,8900,0.269500732421875
1618140348.1128907,9000,0.273834228515625
1618140348.5478265,9100,0.2589111328125
1618140348.9831524,9200,0.25927734375
1618140349.4319043,9300,0.2874755859375
1618140350.058579,9400,0.25677490234375
1618140350.4871688,9500,0.268585205078125
1618140350.9238834,9600,0.260711669921875
1618140351.3585255,9700,0.25091552734375
1618140351.8149104,9800,0.25286865234375
1618140352.2465322,9900,0.241455078125
1618140352.6816316,10000,0.221710205078125
1618140353.1224403,10100,0.24725341796875
1618140353.557475,10200,0.238067626953125
1618140354.0031142,10300,0.224639892578125
1618140354.4575534,10400,0.222076416015625
1618140354.9299405,10500,0.223236083984375
1618140355.5657003,10600,0.21429443359375
1618140356.0067673,10700,0.2073974609375
1618140356.460577,10800,0.2113037109375
1618140356.9076235,10900,0.210174560546875
1618140357.3672311,11000,0.191650390625
1618140357.815294,11100,0.213134765625
1618140358.2673151,11200,0.209442138671875
1618140358.7161806,11300,0.188629150390625
