Wall time,Step,Value
1618140253.9075146,100,0.172607421875
1618140254.3735662,200,0.27740478515625
1618140254.8388464,300,0.35540771484375
1618140255.280493,400,0.42095947265625
1618140255.7751043,500,0.447540283203125
1618140256.3857207,600,0.53094482421875
1618140256.9236615,700,0.5079345703125
1618140257.5691087,800,0.5064697265625
1618140258.008549,900,0.512908935546875
1618140258.4676669,1000,0.551116943359375
1618140258.9448428,1100,0.54351806640625
1618140259.516364,1200,0.543487548828125
1618140260.1368797,1300,0.52001953125
1618140260.5884986,1400,0.534210205078125
1618140261.0484135,1500,0.5670166015625
1618140261.6488733,1600,0.537322998046875
1618140262.0963361,1700,0.52630615234375
1618140262.5313761,1800,0.526458740234375
1618140262.9691176,1900,0.526611328125
1618140263.4034622,2000,0.51007080078125
1618140263.8574238,2100,0.486480712890625
1618140264.2907867,2200,0.513397216796875
1618140264.7588308,2300,0.4998779296875
1618140265.200417,2400,0.51385498046875
1618140265.7144132,2500,0.502777099609375
1618140266.426155,2600,0.514373779296875
1618140267.0277343,2700,0.514007568359375
1618140267.5397944,2800,0.473968505859375
1618140268.006435,2900,0.50360107421875
1618140268.7866638,3000,0.471527099609375
1618140269.2481234,3100,0.52801513671875
1618140269.6900928,3200,0.483673095703125
1618140270.166059,3300,0.483123779296875
1618140270.8195617,3400,0.481781005859375
1618140271.364437,3500,0.4825439453125
1618140271.8245585,3600,0.487060546875
1618140272.3088558,3700,0.4600830078125
1618140272.8668818,3800,0.473052978515625
1618140273.3053775,3900,0.4593505859375
1618140273.7375546,4000,0.46514892578125
1618140274.172787,4100,0.50042724609375
1618140274.6162279,4200,0.489593505859375
1618140275.0578177,4300,0.468841552734375
1618140275.4805453,4400,0.493621826171875
1618140275.918944,4500,0.46868896484375
1618140276.3643384,4600,0.444671630859375
1618140276.7972925,4700,0.430267333984375
1618140277.2281008,4800,0.455596923828125
1618140277.686712,4900,0.463409423828125
1618140278.2799802,5000,0.428802490234375
1618140278.727193,5100,0.448974609375
1618140279.1602383,5200,0.4239501953125
1618140279.6022098,5300,0.42645263671875
1618140280.039587,5400,0.427093505859375
1618140280.471218,5500,0.4266357421875
1618140280.908997,5600,0.41644287109375
1618140281.3439183,5700,0.413421630859375
1618140281.7761748,5800,0.420135498046875
1618140282.2199152,5900,0.41168212890625
1618140282.658231,6000,0.393524169921875
1618140283.0866637,6100,0.3858642578125
1618140283.7011106,6200,0.37200927734375
1618140284.146338,6300,0.39764404296875
1618140284.5761392,6400,0.384979248046875
1618140285.0153902,6500,0.383087158203125
1618140285.455505,6600,0.350250244140625
1618140285.895557,6700,0.38153076171875
1618140286.3274965,6800,0.360198974609375
1618140286.758385,6900,0.38116455078125
1618140287.1869102,7000,0.33984375
1618140287.6244562,7100,0.332244873046875
1618140288.0642922,7200,0.357208251953125
1618140288.5043414,7300,0.3416748046875
1618140289.1109483,7400,0.35791015625
1618140289.553991,7500,0.326812744140625
1618140289.9993122,7600,0.344390869140625
1618140290.4442837,7700,0.30755615234375
1618140290.8858616,7800,0.338104248046875
1618140291.3222878,7900,0.315948486328125
1618140291.7623725,8000,0.29693603515625
1618140292.2063782,8100,0.305267333984375
1618140292.6498399,8200,0.315216064453125
1618140293.0791001,8300,0.273345947265625
1618140293.513811,8400,0.313995361328125
1618140293.9630785,8500,0.3165283203125
1618140294.5662363,8600,0.28045654296875
1618140295.0248113,8700,0.27667236328125
1618140295.499711,8800,0.283721923828125
1618140295.9507139,8900,0.28717041015625
1618140296.5542657,9000,0.26544189453125
1618140297.165812,9100,0.272308349609375
1618140297.6039948,9200,0.272216796875
1618140298.0386786,9300,0.2449951171875
1618140298.4761617,9400,0.29510498046875
1618140298.910105,9500,0.26776123046875
1618140299.3404958,9600,0.240325927734375
1618140299.8543408,9700,0.24578857421875
1618140300.4264235,9800,0.246246337890625
1618140300.854127,9900,0.236083984375
1618140301.3113942,10000,0.2269287109375
1618140301.749454,10100,0.25689697265625
1618140302.1769924,10200,0.228546142578125
1618140302.6306417,10300,0.229949951171875
1618140303.0635886,10400,0.2166748046875
1618140303.4969118,10500,0.220733642578125
1618140303.9242122,10600,0.2230224609375
1618140304.3543892,10700,0.21319580078125
1618140304.7978094,10800,0.204833984375
1618140305.243473,10900,0.1982421875
1618140305.8517942,11000,0.220001220703125
1618140306.3033009,11100,0.22418212890625
1618140306.738786,11200,0.199493408203125
1618140307.1603708,11300,0.185150146484375
