Wall time,Step,Value
1618140025.5094912,100,0.1497802734375
1618140026.0111203,200,0.2950439453125
1618140026.5141642,300,0.4075927734375
1618140026.9971602,400,0.5548095703125
1618140027.4963923,500,0.6793212890625
1618140027.9701173,600,0.8026123046875
1618140028.4575257,700,0.7994384765625
1618140028.952767,800,0.758056640625
1618140029.4312067,900,0.7750244140625
1618140029.9838383,1000,0.8392333984375
1618140030.6044858,1100,0.7987060546875
1618140031.109568,1200,0.8564453125
1618140031.7128975,1300,0.8228759765625
1618140032.190342,1400,0.7777099609375
1618140032.6846182,1500,0.7899169921875
1618140033.1699297,1600,0.7132568359375
1618140033.6579278,1700,0.8182373046875
1618140034.138498,1800,0.8309326171875
1618140034.6221294,1900,0.75830078125
1618140035.107612,2000,0.7855224609375
1618140035.7681684,2100,0.667724609375
1618140036.274892,2200,0.7939453125
1618140036.7866454,2300,0.658447265625
1618140037.322458,2400,0.7210693359375
1618140037.8593693,2500,0.680908203125
1618140038.338527,2600,0.6900634765625
1618140038.8176067,2700,0.6728515625
1618140039.3014543,2800,0.6781005859375
1618140039.7897034,2900,0.674072265625
1618140040.2729104,3000,0.6209716796875
1618140040.7672145,3100,0.65625
1618140041.4013608,3200,0.6153564453125
1618140041.888553,3300,0.590576171875
1618140042.3770967,3400,0.560302734375
1618140042.8467727,3500,0.5863037109375
1618140043.3276336,3600,0.55908203125
1618140043.8306112,3700,0.5550537109375
1618140044.383214,3800,0.551025390625
1618140044.9062703,3900,0.534423828125
1618140045.4099226,4000,0.5142822265625
1618140045.928369,4100,0.5252685546875
1618140046.5658958,4200,0.4708251953125
1618140047.0883422,4300,0.466552734375
1618140047.5720165,4400,0.44189453125
1618140048.0637493,4500,0.4498291015625
1618140048.5644624,4600,0.448486328125
1618140049.0606246,4700,0.4462890625
1618140049.560443,4800,0.423583984375
1618140050.0645988,4900,0.429443359375
1618140050.5536184,5000,0.4083251953125
1618140051.0477266,5100,0.3818359375
1618140051.5545669,5200,0.3865966796875
1618140052.2212505,5300,0.36865234375
1618140052.7169306,5400,0.3682861328125
1618140053.225218,5500,0.3541259765625
1618140053.732266,5600,0.351318359375
1618140054.2818053,5700,0.3460693359375
1618140054.7994225,5800,0.3311767578125
1618140055.2871985,5900,0.293212890625
1618140055.7722526,6000,0.3179931640625
1618140056.2584941,6100,0.3131103515625
1618140056.7457151,6200,0.280517578125
1618140057.3068485,6300,0.2974853515625
1618140057.8793628,6400,0.275390625
1618140058.364329,6500,0.277587890625
1618140058.8472254,6600,0.2705078125
1618140059.3245425,6700,0.270263671875
1618140059.8225834,6800,0.260498046875
1618140060.3001812,6900,0.26318359375
1618140060.7905266,7000,0.2437744140625
1618140061.2871058,7100,0.22607421875
1618140061.7732778,7200,0.2230224609375
1618140062.2606804,7300,0.2239990234375
1618140062.877752,7400,0.220703125
1618140063.4175127,7500,0.1923828125
1618140063.8998556,7600,0.19677734375
1618140064.3771079,7700,0.1815185546875
1618140064.8575258,7800,0.19384765625
1618140065.3306677,7900,0.1763916015625
1618140065.8310146,8000,0.169189453125
1618140066.3195057,8100,0.1666259765625
1618140066.8184772,8200,0.1612548828125
1618140067.3361223,8300,0.139404296875
1618140067.8440757,8400,0.156005859375
1618140068.5172029,8500,0.145751953125
1618140069.0628514,8600,0.143310546875
1618140069.5557604,8700,0.13427734375
1618140070.057516,8800,0.1275634765625
1618140070.5431316,8900,0.1171875
1618140071.027713,9000,0.111572265625
1618140071.5212154,9100,0.1104736328125
1618140072.0310383,9200,0.10791015625
1618140072.5160542,9300,0.1016845703125
1618140073.0226915,9400,0.1129150390625
1618140073.5116346,9500,0.0992431640625
1618140074.1621149,9600,0.0911865234375
1618140074.661196,9700,0.0927734375
1618140075.1509328,9800,0.090576171875
1618140075.6373515,9900,0.0830078125
1618140076.1455522,10000,0.082763671875
1618140076.640196,10100,0.0760498046875
1618140077.1271992,10200,0.0758056640625
1618140077.6134717,10300,0.0701904296875
1618140078.0945895,10400,0.07763671875
1618140078.5766177,10500,0.066650390625
1618140079.1110733,10600,0.0693359375
1618140079.7222733,10700,0.064208984375
1618140080.2033138,10800,0.05908203125
1618140080.6818697,10900,0.054931640625
1618140081.1657755,11000,0.0557861328125
1618140081.6592472,11100,0.0521240234375
1618140082.1394858,11200,0.0477294921875
1618140082.6232188,11300,0.0479736328125
